reptile_source,product_name,promotional_image,product_description,product_type,industry,ai_tag,used_model,product_display_link,product_display_qr_code,like_num,collect_num,view_num
https://www.aiwht.com/sites/5177.html,GPT For Sheets,https://s0.wp.com/mshots/v1/workspace.google.com?w=383&h=328,GPT 表格附加组件提供了一种从 Google 表格中访问 OpenAI GPT-3 强大功能的简便方法。它公开了两个简单的自定义函数：=GPT 和 =GPT_LIST，可用于生成博文创意、编写段落或程序、清...,AI+办公工具,,AI+办公工具,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS93b3Jrc3BhY2UuZ29vZ2xlLmNvbQ%3D%3D,https://www.aiwht.com/qr/?text=https://workspace.google.com/marketplace/app/gpt_for_sheets_and_docs/677318054654&size=150&margin=10,,,
https://www.aiwht.com/sites/5166.html,A Million Dollar Idea,https://ai-img.aiwht.com/wp-content/uploads/2023/05/20230512155236_92349.jpg,Business Idea Generator 是一种工具，可帮助在选定的行业中产生创造性的商业想法。用户可以选择特定行业，例如会计、广告、农业、建筑、汽车、银行、美容、建筑、咨询、教育、能...,AI+办公工具,,"AI+办公工具,工具",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS93d3cuYW1pbGxpb25kb2xsYXJpZGVhLmNvbQ%3D%3D,https://www.aiwht.com/qr/?text=https://www.amilliondollaridea.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/5151.html,Amazing AI,https://ai-img.aiwht.com/wp-content/uploads/2023/05/20230508085433_77253.jpg,Amazing AI 应用程序是一款人工智能驱动的文本到图像生成器，针对 Apple Silicon (M1/M2) 设备进行了优化。它使用一种称为 Stable Diffusion 的深度学习算法，根据文本描述生成详...,AI+绘画生成,,"AI+绘画生成,工具",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9zaW5kcmVzb3JodXMuY29t,https://www.aiwht.com/qr/?text=https://sindresorhus.com/amazing-ai&size=150&margin=10,,,
https://www.aiwht.com/sites/5143.html,dreamlike.art,https://ai-img.aiwht.com/wp-content/uploads/2023/05/20230508080100_99984.jpg,Dreamlike Studio 是一个由人工智能驱动的图像创建和编辑平台，为用户提供快速迭代的工作流程，用于创建文本到图像、图像到图像和图像变体，以及通过放大和面部修复来增强图像。它...,AI+图像改善,,"AI+图像改善,工具",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9kcmVhbWxpa2UuYXJ0,https://www.aiwht.com/qr/?text=https://dreamlike.art/&size=150&margin=10,,,
https://www.aiwht.com/sites/5134.html,Avaturn,https://ai-img.aiwht.com/wp-content/uploads/2023/05/20230509071756_29172.jpg,Avaturn 是一种工具，允许开发人员为其元宇宙、游戏或应用程序创建逼真的和可定制的 3D 头像。它很容易集成到 Web、Unity 和 Unreal 应用程序中，并允许无限的头像自定义选项。它...,AI+头像处理,,"AI+头像处理,工具",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9hdmF0dXJuLm1l,https://www.aiwht.com/qr/?text=https://avaturn.me/&size=150&margin=10,,,
https://www.aiwht.com/sites/5132.html,Finalle.ai,https://ai-img.aiwht.com/wp-content/uploads/2023/05/20230510045155_45396.jpg,Finale.ai 是一个由新媒体数据和 Gen. AI 技术提供支持的金融智能平台。该平台聚合和分析海量金融资源，为投资者提供实时、全面的市场及其驱动力视图。   专为下一代投资者打造  ...,AI+营销工具,,"AI+营销工具,工具",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9maW5hbGxlLmFp,https://www.aiwht.com/qr/?text=https://finalle.ai/&size=150&margin=10,,,
https://www.aiwht.com/sites/5130.html,Ask Your PDF,https://ai-img.aiwht.com/wp-content/uploads/2023/05/20230508143814_40474.jpg,AskYourPdf 是一个人工智能聊天系统，使用户能够以更高效、更愉快的方式与 PDF 文档进行交互。它使用尖端的 AI 技术帮助用户快速导航、理解并从他们的 PDF 中提取有价值的见解。它...,AI+办公工具,,"AI+办公工具,办公应用",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9hc2t5b3VycGRmLmNvbQ%3D%3D,https://www.aiwht.com/qr/?text=https://askyourpdf.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/5034.html,veed.io,https://ai-img.aiwht.com/wp-content/uploads/2023/05/20230506021107_68458.jpg,任何人都可以制作精彩的视频。这意味着你。 您的观众更喜欢视频。用 VEED 让他们惊叹，制作专业品质视频的最快，最简单的方法。  浏览器中的专业视频编辑器 功能齐全。不复杂。   ...,AI+视频后期,,"AI+视频后期,工具,视频/虚拟人",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS93d3cudmVlZC5pbw%3D%3D,https://www.aiwht.com/qr/?text=https://www.veed.io/&size=150&margin=10,,,
https://www.aiwht.com/sites/4891.html,Clipchamp.ai,https://ai-img.aiwht.com/wp-content/uploads/2023/05/20230505102510_64962.jpg,便捷易用的视频编辑器 创作引人注目的视频所需的一切，无需专业知识。  可帮助你创作内容的智能工具        自动生成字幕   自动生成 140 种语言的高度准确的字幕。 我们的语音转...,AI+文字转语音,,"AI+文字转语音,AI+视频后期,工具,视频/虚拟人",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9jbGlwY2hhbXAuY29t,https://www.aiwht.com/qr/?text=https://clipchamp.com/zh-hans/&size=150&margin=10,,,
https://www.aiwht.com/sites/4883.html,DEEPBRAIN,https://ai-img.aiwht.com/wp-content/uploads/2023/05/20230504070716_37848.jpg,使用基本文本即时创建 AI 生成的视频 快速轻松地生成逼真的 AI 视频。 只需准备您的脚本并使用我们的文本转语音功能即可在 5 分钟或更短时间内接收您的第一个 AI 视频。         ...,AI+视频/虚拟人,,"AI+数字虚拟人,AI+文字转视频,数字虚拟人,工具,视频/虚拟人",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS93d3cuZGVlcGJyYWluLmlv,https://www.aiwht.com/qr/?text=https://www.deepbrain.io/&size=150&margin=10,,,
https://www.aiwht.com/sites/4686.html,HuggingChat,https://ai-img.aiwht.com/wp-content/uploads/2023/04/1-5.jpg,ChatGPT 的第一个开源替代品：HuggingChat 由 Open Assistant 的最新模型提供支持——目前最好的开源聊天模型—— Inference API. 参考资料： https://the-decoder.com/huggingchat-is...,AI+聊天,,"AI+聊天,ChatGPT",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9odWdnaW5nZmFjZS5jbw%3D%3D,https://www.aiwht.com/qr/?text=https://huggingface.co/chat/&size=150&margin=10,,,
https://www.aiwht.com/sites/4648.html,WordfixerBot,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230427001935_58070.jpg,WordfixerBot是一款人工智能写作辅助工具，利用人工智能技术提供文本释义、语法检查和摘要能力。WordfixerBot 旨在帮助您改善书面交流，无论是用于商业、学术还是个人用途。  只需...,AI+文本写作,,"AI+文本写作,AI+生产效率",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS93d3cud29yZGZpeGVyYm90LmNvbQ%3D%3D,https://www.aiwht.com/qr/?text=https://www.wordfixerbot.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4646.html,Nolan,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230426111503_59005.jpg,Nolan 是一款人工智能驱动的脚本编写软件，可让用户创建引人入胜的电影脚本。它具有离线功能，允许用户在没有互联网连接的情况下处理他们的脚本，其先进的人工智能技术简化了格式...,AI+文案生成,,"编剧/小说,文案生成",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS93d3cubm9sYW5haS5hcHA%3D,https://www.aiwht.com/qr/?text=https://www.nolanai.app/&size=150&margin=10,,,
https://www.aiwht.com/sites/4641.html,Only.Coms,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230503100235_39298.jpg,Only.Coms 工具可帮助用户为其项目找到可用的 .com 域。用户可以描述他们的项目，该工具将生成一个潜在域名列表。该工具还允许用户请求更多结果或重新开始。,AI+生产效率,,AI+生产效率,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9vbmx5Y29tcy5jb20%3D,https://www.aiwht.com/qr/?text=https://onlycoms.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4631.html,Mem,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230430141454_95776.jpg,Mem 是一个由 AI 提供支持的自组织工作空间，可帮助个人和团队保持井然有序、从任何来源捕获信息并自动执行日常任务。它提供日历集成、文件附件、用户组、Zapier 集成、任务管理、...,AI+办公工具,,"AI+办公工具,AI+生产效率,AI+生活助手",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9nZXQubWVtLmFp,https://www.aiwht.com/qr/?text=https://get.mem.ai/&size=150&margin=10,,,
https://www.aiwht.com/sites/4629.html,BLUF,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230426151241_30201.jpg,BLUF 是一款基于 AI 的网页助手，可提供简洁的答案、摘要和网页解释。它在 Chrome 和 Firefox 上可用，并收集使用数据以完成提示。它还将提示内容发送给 OpenAI，OpenAI 不会将数...,AI+办公工具,,AI+办公工具,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9ibHVmLmFp,https://www.aiwht.com/qr/?text=https://bluf.ai/&size=150&margin=10,,,
https://www.aiwht.com/sites/4626.html,IntelliMail,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230428144938_43344.jpg,Intellimail 是一款免费的个人电子邮件助手，可帮助用户在撰写电子邮件时节省时间并提高工作效率。使用 Intellimail，用户可以在几秒钟内生成精心制作的电子邮件，而无需浪费时间...,AI+办公工具,,AI+办公工具,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS93d3cuaW50ZWxsaW1haWwueHl6,https://www.aiwht.com/qr/?text=https://www.intellimail.xyz/&size=150&margin=10,,,
https://www.aiwht.com/sites/4622.html,MapDeduce,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230504080443_31906.jpg,MapDeduce 是一种使用户能够深入了解复杂文档的工具。它可用于总结任何语言的文档，根据文档类型提出正确的问题，并发现合同中潜在的危险信号条款。它还提供了在未来比较类似文档...,AI+办公工具,,"AI+办公工具,AI+生产效率",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9tYXBkZWR1Y2UuY29t,https://www.aiwht.com/qr/?text=https://mapdeduce.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4619.html,NameSnack,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230426193813_63972.jpg,NameSnack 是一个免费的企业名称生成器，允许用户为其品牌创建独特且令人难忘的名称。它使用机器学习、关键字组合和其他专有技术为网站、初创公司、应用程序、商店、商店、餐馆、...,AI+营销工具,,AI+营销工具,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS93d3cubmFtZXNuYWNrLmNvbQ%3D%3D,https://www.aiwht.com/qr/?text=https://www.namesnack.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4617.html,Wishpond AI,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230426165646_60238.jpg,Wishpond 的 AI 驱动的 Website Builder 是一款允许用户在几秒钟内快速轻松地创建专业网站的工具。它利用 AI 技术生成高质量的内容和图像，并具有无代码拖放编辑器以进行进一步定...,AI+营销工具,,AI+营销工具,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS93d3cud2lzaHBvbmQuY29t,https://www.aiwht.com/qr/?text=https://www.wishpond.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4615.html,Bigjgp-AI人工智能圖片放大,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230426090043_56143.jpg,放大原理是什麽？ 使用最新人工智能深度學習技術——深度卷積神經網絡。它會將噪點和鋸齒的部分進行補充，實現圖片的無損放大。 bigjpg 有API嗎? 有的! 登錄後在用戶中心可以看到用...,AI+图像改善,,AI+图像改善,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9iaWdqcGcuY29t,https://www.aiwht.com/qr/?text=https://bigjpg.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4607.html,QuillBot AI,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230429171013_61630.jpg,QuillBot 的 Paraphraser 是帮助您写得更好、更快、更聪明的完美工具。它提供了七种模式来自定义您的措辞，一个人工智能驱动的词库来找到最好的同义词，以及直接集成到 Chrome 和 ...,AI+文本写作,,"AI+文本写作,AI+生产效率",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9xdWlsbGJvdC5jb20%3D,https://www.aiwht.com/qr/?text=https://quillbot.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4605.html,Gimme Summary AI,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230426161820_99323.jpg,Gimme Summary AI 是一个免费的 Chrome 扩展程序，它允许用户使用 ChatGPT AI 总结网络上的文章。它是 100% 免费且隐私友好的，适用于所有基于 Chromium 的浏览器，例如 Chrome、B...,AI+生产效率,,AI+生产效率,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9naW1tZXN1bW1hcnkuYWk%3D,https://www.aiwht.com/qr/?text=https://gimmesummary.ai/&size=150&margin=10,,,
https://www.aiwht.com/sites/4597.html,Experte,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230430040211_86746.jpg,为您的企业找到最佳工具和服务 EXPERTE.com 是自由职业者和小型企业的新平台。我们通过经过充分研究的指南、评论和比较来帮助选择商业软件、工具和产品。   网站  公司的第一个联...,AI+图像改善,,AI+图像改善,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS93d3cuZXhwZXJ0ZS5jb20%3D,https://www.aiwht.com/qr/?text=https://www.experte.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4594.html,pixian.ai,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230426235952_21971.jpg,怎么运行的     挑选  选择要从中删除背景的图像并将其拖放到页面上。   过程    我们的服务器使用强大的 GPU 和多核 CPU 来分析您的图像并从中移除背景。    下载    检查结果的...,AI+设计师,,"一键抠图,设计师",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9waXhpYW4uYWk%3D,https://www.aiwht.com/qr/?text=https://pixian.ai/&size=150&margin=10,,,
https://www.aiwht.com/sites/4582.html,Mochi Diffusion,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230426062130_64705.jpg,简介 本应用内置 Apple 的 Core ML Stable Diffusion 框架 以实现在搭载 Apple 芯片的 Mac 上用极低的内存占用发挥出最优性能。  功能   	极致性能和极低内存占用 (使用神经网络引...,AI+绘画生成,,AI+绘画生成,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9naXRodWIuY29t,https://www.aiwht.com/qr/?text=https://github.com/godly-devotion/MochiDiffusion&size=150&margin=10,,,
https://www.aiwht.com/sites/4580.html,Personal.ai,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230515061653_11357.jpg,Personal.ai 是一个允许用户创建自己的智能个人 AI 的平台，可以产生新想法、回忆关键概念和编写原创内容。它为用户提供他们思维的数字版本，不断从他们独特的知识、记忆、灵感和...,AI+生产效率,,"AI+生产效率,AI+生活助手",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS93d3cucGVyc29uYWwuYWk%3D,https://www.aiwht.com/qr/?text=https://www.personal.ai/&size=150&margin=10,,,
https://www.aiwht.com/sites/4541.html,闪击PPT,https://ai-img.aiwht.com/wp-content/uploads/2023/06/QQ截图20230627150037.jpg,不用花时间找模板的 PPT编辑器 闪击矩阵旗下产品 帮助用户制作内容为王，逻辑清晰的PPT 全新编辑体验 不必拖拖拽拽 打字就行了 排版自适应 元素变多 程序自动排版 页面场景全覆盖 ...,AI+办公应用,,"智能PPT,办公应用",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9wcHQuc2Fua2tpLmNvbQ%3D%3D,https://www.aiwht.com/qr/?text=https://ppt.sankki.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4534.html,photoScissors,https://ai-img.aiwht.com/wp-content/uploads/2023/05/QQ浏览器截图20230531161649.png,自动和免费删除图像背景 删除背景并将其替换为透明、纯色或背景图像，仅具有 点击几下！         在线删除背景： 将文件拖放到此处或单击以上传图像。 格式应为 JPG、PNG 或 WebP ...,AI+设计师,,"一键抠图,设计师",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9waG90b3NjaXNzb3JzLmNvbQ%3D%3D,https://www.aiwht.com/qr/?text=https://photoscissors.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4520.html,稿定设计,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230426054205_91778.jpg,一起稿定好设计   0基础也能做设计，随时开启团队协作   正版内容 解决企业内容版权问题，为时事热点营销/传播保驾护航  智能创作 解决内部人力有限或协同流程复杂低效、内容质量...,AI+全平台媒体,,"小红书,微信公众,综合设计,设计师",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9rb3V0dS5nYW9kaW5nLmNvbQ%3D%3D,https://www.aiwht.com/qr/?text=https://koutu.gaoding.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4492.html,Microsoft Designer,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230426064628_86745.jpg,Microsoft Designer 工具旨在轻松生成网页。它有助于创建具有专业外观和功能的网页，这些网页可以定制以满足用户的特定需求。通过使用此工具，个人可以轻松创建网站、开发博客或创...,AI+营销工具,,AI+营销工具,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9kZXNpZ25lci5taWNyb3NvZnQuY29t,https://www.aiwht.com/qr/?text=https://designer.microsoft.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4484.html,Vid2Txt,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230427125000_14617.jpg,Vid2txt 是适用于 MacOS 和 Windows 的离线转录应用程序，可以快速准确地从视频和音频文件生成 .txt、.srt 和 .vtt 文件。它旨在简单实用，一次付费，永久使用，没有配额或限制。V...,AI+办公工具,,"AI+办公工具,AI+生产效率,AI+视频后期,工具,视频/虚拟人",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS92aWQydHh0LmNvbQ%3D%3D,https://www.aiwht.com/qr/?text=https://vid2txt.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4475.html,Fathom Lexicon,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230425144940_66674.jpg,Fathom Lexicon 是一个允许用户从大量自由格式文本中快速分析和提取关键信息的平台。它可以定制提取的术语以满足用户的需求并突出他们的用法。它还具有自动提取自定义实体和消除术...,AI+文本写作,,"AI+文本写作,AI+生产效率",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9sZXhpY29uLmZhdGhvbWwuY29t,https://www.aiwht.com/qr/?text=https://lexicon.fathoml.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4477.html,Tailor by Threads,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230505015044_59663.jpg,Tailor 是一种人工智能工具，旨在帮助团队节省时间并提高效率。它可用于记录对话、从音频聊天中做笔记、分类通知以及为任务创建自定义提示。注册抢先体验将使用户能够利用 Tailor ...,AI+办公工具,,"AI+办公工具,AI+生产效率",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS90aHJlYWRzLmNvbQ%3D%3D,https://www.aiwht.com/qr/?text=https://threads.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4490.html,Cape GPT,https://s0.wp.com/mshots/v1/chrome.google.com?w=383&h=328,Cape GPT 工具使用户能够通过添加语音到文本、答案读出、OCR、搜索引擎、API、注释、回复和下载等功能来扩展聊天 GPT 的功能，这是一个打字界面。它还包括优化工具使用的提示和技...,AI+生产效率,,AI+生产效率,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9jaHJvbWUuZ29vZ2xlLmNvbQ%3D%3D,https://www.aiwht.com/qr/?text=https://chrome.google.com/webstore/detail/cape-gpt/opmheifelnaajjjofhjgicoffamnihbh?hl=en&authuser=0&size=150&margin=10,,,
https://www.aiwht.com/sites/4472.html,Imaginary Programming,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230501025554_28713.jpg,Imaginary Programming 是一种基于 TypeScript 的工具，它使用 OpenAI 的 GPT 引擎来帮助前端开发人员将人工智能添加到他们的项目中。它允许开发人员在没有实现的情况下在 TypeScr...,AI+程序开发,,AI+程序开发,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9pbWFnaW5hcnkuZGV2,https://www.aiwht.com/qr/?text=https://imaginary.dev/&size=150&margin=10,,,
https://www.aiwht.com/sites/4466.html,Campbell,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230503100224_51040.jpg,Campbell 是一项 AI 助理服务，可帮助经理在几秒钟内写出有效的绩效评估。它将谈话要点转化为完整的绩效评估，并根据所需语气定制措辞选择。 使用 AI编写有效的绩效评估 您是否正...,AI+办公工具,,"AI+办公工具,AI+生产效率",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9yZXZpZXcuZ29idWRhcGVzdC5pbw%3D%3D,https://www.aiwht.com/qr/?text=https://review.gobudapest.io/&size=150&margin=10,,,
https://www.aiwht.com/sites/4462.html,AI Chat Bestie,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230425120442_93475.jpg,AI Chat Bestie 是一种增强 ChatGPT 用户体验的工具，允许更快的响应、可搜索的聊天记录，并且无需注册。它还允许用户直接连接到 OpenAI API 并绕过缓慢的打字动画。 人工智能聊天...,AI+聊天,,AI+聊天,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9haWNoYXRiZXN0aWUuY29t,https://www.aiwht.com/qr/?text=https://aichatbestie.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4460.html,KhromaAl,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230425094841_25196.jpg,用你喜欢的颜色设计 。  Khroma 使用 AI 了解您喜欢的颜色，并创建无限的调色板供您发现、搜索和保存。   个性化算法 →  通过选择一组颜色，您将训练神经网络驱动的算法来生成您喜...,AI+设计师,,"AI配色,设计师",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9raHJvbWEuY28%3D,https://www.aiwht.com/qr/?text=http://khroma.co&size=150&margin=10,,,
https://www.aiwht.com/sites/4458.html,Brancher.ai,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230427033144_26684.jpg,Brancher.ai 是一个平台，使用户无需编码知识即可快速轻松地创建 AI 驱动的应用程序。它提供工具和功能来帮助用户创建功能强大的应用程序，并提供将其创作货币化和分享的机会。该...,AI+程序开发,,AI+程序开发,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS93d3cuYnJhbmNoZXIuYWk%3D,https://www.aiwht.com/qr/?text=https://www.brancher.ai/&size=150&margin=10,,,
https://www.aiwht.com/sites/4455.html,Teachermatic,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230425122643_27134.jpg,TeacherMatic 是一个人工智能驱动的平台，专为教师设计，可帮助他们减少工作量并专注于学生。它具有可创建高质量资源（例如课程计划、活动、工作表等）的生成器，以及多项选择测验...,AI+教育,,AI+教育,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS90ZWFjaGVybWF0aWMuY29t,https://www.aiwht.com/qr/?text=https://teachermatic.com/&size=150&margin=10,,,
https://www.aiwht.com/sites/4446.html,mindshow,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230506190757_74706.jpg,MindShow是一款全新的在线演示工具，它可以帮助用户快速、简便地创建漂亮的PPT演示文稿。它的特色是无需下载，用户只需要在网页上登录即可使用，这使得它非常方便和易于使用。  Mi...,AI+办公应用,,"智能PPT,办公应用",,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS93d3cubWluZHNob3cuZnVu,https://www.aiwht.com/qr/?text=https://www.mindshow.fun&size=150&margin=10,,,
https://www.aiwht.com/sites/4417.html,Autory,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230430101513_42497.jpg,Autory 是一种工具，可通过使用无代码和 GPT-3 自动化工作流程来帮助用户提高工作效率。它允许用户将他们的工具连接到 GPT-3，并将 API、GPT-3 和代码片段链接在一起以创建模块。...,AI+生产效率,,AI+生产效率,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9hdXRvcnkuYWk%3D,https://www.aiwht.com/qr/?text=https://autory.ai/&size=150&margin=10,,,
https://www.aiwht.com/sites/4421.html,CodeGeeX,https://ai-img.aiwht.com/wp-content/uploads/2023/04/20230504094659_65558.jpg,CodeGeeX是一款AI编码助手，提供自动代码生成、功能级代码补全、跨多语言代码翻译，支持10+编程语言。它是开源的，也提供了可定制模型和私有部署的商业版本。 免费的AI编程助手   ...,AI+程序开发,,AI+程序开发,,https://www.aiwht.com/go/?url=aHR0cHM6Ly9iYWlkdXJhbmsuYWl6aGFuLmNvbS9iYWlkdS9jb2RlZ2VleC5jbg%3D%3D,https://www.aiwht.com/qr/?text=https://codegeex.cn/&size=150&margin=10,,,
